source_id,tile_id,split,image_path,x,y,width,height,source_width,source_height,tile_index,overlap_with_previous_x,annotations
103300022,103300022__x0000_y0000,test,clean/103300022__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300022,103300022__x0896_y0000,test,clean/103300022__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300022,103300022__x1776_y0000,test,clean/103300022__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300026,103300026__x0000_y0000,test,clean/103300026__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300026,103300026__x0896_y0000,test,clean/103300026__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300026,103300026__x1776_y0000,test,clean/103300026__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300031,103300031__x0000_y0000,test,clean/103300031__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300031,103300031__x0896_y0000,test,clean/103300031__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300031,103300031__x1776_y0000,test,clean/103300031__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300034,103300034__x0000_y0000,test,clean/103300034__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300034,103300034__x0896_y0000,test,clean/103300034__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300034,103300034__x1776_y0000,test,clean/103300034__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300036,103300036__x0000_y0000,test,clean/103300036__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300036,103300036__x0896_y0000,test,clean/103300036__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300036,103300036__x1776_y0000,test,clean/103300036__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300039,103300039__x0000_y0000,test,clean/103300039__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300039,103300039__x0896_y0000,test,clean/103300039__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300039,103300039__x1776_y0000,test,clean/103300039__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300040,103300040__x0000_y0000,test,clean/103300040__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300040,103300040__x0896_y0000,test,clean/103300040__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300040,103300040__x1776_y0000,test,clean/103300040__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103300042,103300042__x0000_y0000,test,clean/103300042__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103300042,103300042__x0896_y0000,test,clean/103300042__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103300042,103300042__x1776_y0000,test,clean/103300042__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103400036,103400036__x0000_y0000,test,clean/103400036__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103400036,103400036__x0896_y0000,test,clean/103400036__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103400036,103400036__x1776_y0000,test,clean/103400036__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103400049,103400049__x0000_y0000,test,clean/103400049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103400049,103400049__x0896_y0000,test,clean/103400049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103400049,103400049__x1776_y0000,test,clean/103400049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103400059,103400059__x0000_y0000,test,clean/103400059__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103400059,103400059__x0896_y0000,test,clean/103400059__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103400059,103400059__x1776_y0000,test,clean/103400059__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103500007,103500007__x0000_y0000,test,clean/103500007__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103500007,103500007__x0896_y0000,test,clean/103500007__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103500007,103500007__x1776_y0000,test,clean/103500007__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103500043,103500043__x0000_y0000,test,clean/103500043__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103500043,103500043__x0896_y0000,test,clean/103500043__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103500043,103500043__x1776_y0000,test,clean/103500043__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700020,103700020__x0000_y0000,test,clean/103700020__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700020,103700020__x0896_y0000,test,clean/103700020__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700020,103700020__x1776_y0000,test,clean/103700020__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700021,103700021__x0000_y0000,test,clean/103700021__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700021,103700021__x0896_y0000,test,clean/103700021__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700021,103700021__x1776_y0000,test,clean/103700021__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700029,103700029__x0000_y0000,test,clean/103700029__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700029,103700029__x0896_y0000,test,clean/103700029__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700029,103700029__x1776_y0000,test,clean/103700029__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700031,103700031__x0000_y0000,test,clean/103700031__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700031,103700031__x0896_y0000,test,clean/103700031__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700031,103700031__x1776_y0000,test,clean/103700031__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700035,103700035__x0000_y0000,test,clean/103700035__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700035,103700035__x0896_y0000,test,clean/103700035__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700035,103700035__x1776_y0000,test,clean/103700035__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700041,103700041__x0000_y0000,test,clean/103700041__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700041,103700041__x0896_y0000,test,clean/103700041__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700041,103700041__x1776_y0000,test,clean/103700041__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700045,103700045__x0000_y0000,test,clean/103700045__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700045,103700045__x0896_y0000,test,clean/103700045__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700045,103700045__x1776_y0000,test,clean/103700045__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700046,103700046__x0000_y0000,test,clean/103700046__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700046,103700046__x0896_y0000,test,clean/103700046__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700046,103700046__x1776_y0000,test,clean/103700046__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103700049,103700049__x0000_y0000,test,clean/103700049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103700049,103700049__x0896_y0000,test,clean/103700049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103700049,103700049__x1776_y0000,test,clean/103700049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900001,103900001__x0000_y0000,test,clean/103900001__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900001,103900001__x0896_y0000,test,clean/103900001__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900001,103900001__x1776_y0000,test,clean/103900001__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900002,103900002__x0000_y0000,test,clean/103900002__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900002,103900002__x0896_y0000,test,clean/103900002__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900002,103900002__x1776_y0000,test,clean/103900002__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900005,103900005__x0000_y0000,test,clean/103900005__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900005,103900005__x0896_y0000,test,clean/103900005__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900005,103900005__x1776_y0000,test,clean/103900005__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900011,103900011__x0000_y0000,test,clean/103900011__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900011,103900011__x0896_y0000,test,clean/103900011__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900011,103900011__x1776_y0000,test,clean/103900011__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900016,103900016__x0000_y0000,test,clean/103900016__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900016,103900016__x0896_y0000,test,clean/103900016__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900016,103900016__x1776_y0000,test,clean/103900016__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900024,103900024__x0000_y0000,test,clean/103900024__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900024,103900024__x0896_y0000,test,clean/103900024__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900024,103900024__x1776_y0000,test,clean/103900024__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900026,103900026__x0000_y0000,test,clean/103900026__x0000_y0000.bmp,0,0,1024,1024,2793,1024,0,,[]
103900026,103900026__x0896_y0000,test,clean/103900026__x0896_y0000.bmp,896,0,1024,1024,2793,1024,1,128,[]
103900026,103900026__x1769_y0000,test,clean/103900026__x1769_y0000.bmp,1769,0,1024,1024,2793,1024,2,151,[]
103900049,103900049__x0000_y0000,test,clean/103900049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900049,103900049__x0896_y0000,test,clean/103900049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900049,103900049__x1776_y0000,test,clean/103900049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900058,103900058__x0000_y0000,test,clean/103900058__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900058,103900058__x0896_y0000,test,clean/103900058__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900058,103900058__x1776_y0000,test,clean/103900058__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900060,103900060__x0000_y0000,test,clean/103900060__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900060,103900060__x0896_y0000,test,clean/103900060__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900060,103900060__x1776_y0000,test,clean/103900060__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900064,103900064__x0000_y0000,test,clean/103900064__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900064,103900064__x0896_y0000,test,clean/103900064__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900064,103900064__x1776_y0000,test,clean/103900064__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
103900068,103900068__x0000_y0000,test,clean/103900068__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
103900068,103900068__x0896_y0000,test,clean/103900068__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
103900068,103900068__x1776_y0000,test,clean/103900068__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600049,104600049__x0000_y0000,test,clean/104600049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600049,104600049__x0896_y0000,test,clean/104600049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600049,104600049__x1776_y0000,test,clean/104600049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600056,104600056__x0000_y0000,test,clean/104600056__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600056,104600056__x0896_y0000,test,clean/104600056__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600056,104600056__x1776_y0000,test,clean/104600056__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600061,104600061__x0000_y0000,test,clean/104600061__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600061,104600061__x0896_y0000,test,clean/104600061__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600061,104600061__x1776_y0000,test,clean/104600061__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600062,104600062__x0000_y0000,test,clean/104600062__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600062,104600062__x0896_y0000,test,clean/104600062__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600062,104600062__x1776_y0000,test,clean/104600062__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600063,104600063__x0000_y0000,test,clean/104600063__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600063,104600063__x0896_y0000,test,clean/104600063__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600063,104600063__x1776_y0000,test,clean/104600063__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600064,104600064__x0000_y0000,test,clean/104600064__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600064,104600064__x0896_y0000,test,clean/104600064__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600064,104600064__x1776_y0000,test,clean/104600064__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600065,104600065__x0000_y0000,test,clean/104600065__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600065,104600065__x0896_y0000,test,clean/104600065__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600065,104600065__x1776_y0000,test,clean/104600065__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104600081,104600081__x0000_y0000,test,clean/104600081__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104600081,104600081__x0896_y0000,test,clean/104600081__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104600081,104600081__x1776_y0000,test,clean/104600081__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700020,104700020__x0000_y0000,test,clean/104700020__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700020,104700020__x0896_y0000,test,clean/104700020__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700020,104700020__x1776_y0000,test,clean/104700020__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700029,104700029__x0000_y0000,test,clean/104700029__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700029,104700029__x0896_y0000,test,clean/104700029__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700029,104700029__x1776_y0000,test,clean/104700029__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700041,104700041__x0000_y0000,test,clean/104700041__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700041,104700041__x0896_y0000,test,clean/104700041__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700041,104700041__x1776_y0000,test,clean/104700041__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700043,104700043__x0000_y0000,test,clean/104700043__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700043,104700043__x0896_y0000,test,clean/104700043__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700043,104700043__x1776_y0000,test,clean/104700043__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700044,104700044__x0000_y0000,test,clean/104700044__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700044,104700044__x0896_y0000,test,clean/104700044__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700044,104700044__x1776_y0000,test,clean/104700044__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700071,104700071__x0000_y0000,test,clean/104700071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700071,104700071__x0896_y0000,test,clean/104700071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700071,104700071__x1776_y0000,test,clean/104700071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104700072,104700072__x0000_y0000,test,clean/104700072__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104700072,104700072__x0896_y0000,test,clean/104700072__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104700072,104700072__x1776_y0000,test,clean/104700072__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104800005,104800005__x0000_y0000,test,clean/104800005__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104800005,104800005__x0896_y0000,test,clean/104800005__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104800005,104800005__x1776_y0000,test,clean/104800005__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104800019,104800019__x0000_y0000,test,clean/104800019__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104800019,104800019__x0896_y0000,test,clean/104800019__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104800019,104800019__x1776_y0000,test,clean/104800019__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900014,104900014__x0000_y0000,test,clean/104900014__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900014,104900014__x0896_y0000,test,clean/104900014__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900014,104900014__x1776_y0000,test,clean/104900014__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900019,104900019__x0000_y0000,test,clean/104900019__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900019,104900019__x0896_y0000,test,clean/104900019__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900019,104900019__x1776_y0000,test,clean/104900019__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900027,104900027__x0000_y0000,test,clean/104900027__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900027,104900027__x0896_y0000,test,clean/104900027__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900027,104900027__x1776_y0000,test,clean/104900027__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900030,104900030__x0000_y0000,test,clean/104900030__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900030,104900030__x0896_y0000,test,clean/104900030__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900030,104900030__x1776_y0000,test,clean/104900030__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900047,104900047__x0000_y0000,test,clean/104900047__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900047,104900047__x0896_y0000,test,clean/104900047__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900047,104900047__x1776_y0000,test,clean/104900047__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900051,104900051__x0000_y0000,test,clean/104900051__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900051,104900051__x0896_y0000,test,clean/104900051__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900051,104900051__x1776_y0000,test,clean/104900051__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900067,104900067__x0000_y0000,test,clean/104900067__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900067,104900067__x0896_y0000,test,clean/104900067__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900067,104900067__x1776_y0000,test,clean/104900067__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
104900069,104900069__x0000_y0000,test,clean/104900069__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
104900069,104900069__x0896_y0000,test,clean/104900069__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
104900069,104900069__x1776_y0000,test,clean/104900069__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100004,105100004__x0000_y0000,test,clean/105100004__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100004,105100004__x0896_y0000,test,clean/105100004__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100004,105100004__x1776_y0000,test,clean/105100004__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100015,105100015__x0000_y0000,test,clean/105100015__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100015,105100015__x0896_y0000,test,clean/105100015__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100015,105100015__x1776_y0000,test,clean/105100015__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100041,105100041__x0000_y0000,test,clean/105100041__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100041,105100041__x0896_y0000,test,clean/105100041__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100041,105100041__x1776_y0000,test,clean/105100041__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100043,105100043__x0000_y0000,test,clean/105100043__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100043,105100043__x0896_y0000,test,clean/105100043__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100043,105100043__x1776_y0000,test,clean/105100043__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100046,105100046__x0000_y0000,test,clean/105100046__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100046,105100046__x0896_y0000,test,clean/105100046__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100046,105100046__x1776_y0000,test,clean/105100046__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100054,105100054__x0000_y0000,test,clean/105100054__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100054,105100054__x0896_y0000,test,clean/105100054__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100054,105100054__x1776_y0000,test,clean/105100054__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
105100083,105100083__x0000_y0000,test,clean/105100083__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
105100083,105100083__x0896_y0000,test,clean/105100083__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
105100083,105100083__x1776_y0000,test,clean/105100083__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
